"","reviews"
"1210","관람객어린이가 주인공이지만 어른들이 꼭 봐야할 영화!  "
"1211","2시간내내감동의눈물을흘렸네요. 눈물을강요하지않는데도너무따뜻하고순수한모두의마음이너무감동적이었습니다.주인공들모두너무사랑스러워요!!!  "
"1212","아이들의 감성과 가족간의 사랑이 감동을 주는 영화입니다 누구에게나 일어날 수 있는 일상의 고됨도 아름답게 바라봐주는 관점을 지닌 영화!  다시 보고싶어요  "
"1213","관람객이런 건 영화가 아니다, 이야기라고 하는 것이다  "
"1214","상영관 수가 너무 적은게 안타깝다.  이런 영화가 흥해야하는데 말이지.  "
"1215","관람객완전 감동 대박이에요!!  "
"1216","관람객가족끼리 보기 좋은 영화입니다. 초등생아들과 함께 봤네요~~~  "
"1217","영화에서 &#39;주변인&#39;을 놓치지 않았다는 점이 마음에 들었다. 이런 류의 영화는 보통 &#39;주변인&#39;은 주목하지 않으니까..  "
"1218","You’re a wonder!!  "
"1219","평범한 사람이기에 평범하게 10준다.감독의 아름다운 상상력에 생에 가장 아름다운 영화를 본것 같아 감사할뿐이다.  "
"1220","얼굴은 평범하지 않지만, 용기있고 심성이 아름다운 어기에게 어린 나이의 작은 승리에 박수를 보내고 싶다. 그리고 가족들끼리 위해주는 따뜻한 모습이 보기 좋다.  "
"1221","강추강추!!!!세상 모든사람은 저마다 견디고있다심지어 강아지까지도...모두 사랑하고픈 사람들  "
"1222","내 인생영화. 절로 미소 짓게 만드는 아름다운 영화이다. 손수건 챙겨가세요  "
"1223","보고싶어요 감동적인이야기  "
"1224","인생영화예요ㅠㅠㅠ감동적인 스토리인데 많은 분들이 꼭 봤으면 좋겠어요 ! 예고편 보자마자 개봉전부터 꼭 봐야지 했었는데 진짜 너무 좋았어요 ㅠㅠ  "
"1225","올해 20OOO 목표가 좋은사람이 되자였다. 길을 찾은 것같다.  "
"1226","관람객보면서 펑펑 울었다 감동적이었고 좋았다  "
"1227","새해 감동스토리....ㅠㅠㅠㅠ  "
"1228","정말 감동적인 힐링 영화  "
"1229","20OOO 첫영화로 이 영화를 본 걸 정말 다행이라 생각해요. 추운 겨울을 이길 따뜻한 영화네요. 영화 내 모든 캐릭터들이 밝게 빛나요. (줄리안 가족 빼고. )  "
"1230","감동적이고 교훈이 있는 영화입니다. 어린이들이 보아도 좋을 것 같아요  "
"1231","이것은 20점을 주고싶은 내 마음이다.  "
"1232","말할 수 없는 감동 진짜 꼭 한번 봤으면 좋겠다.  "
"1233","관람객가족 성장 영화 강추합니다.  "
"1234","등장인물들의 각각의 입장에서 보니까 그 등장인물들의 각각의 생각이 공감이 되고 정말 역지사지라는 사자성어가 존재하는 이유를 다시한번 깨달을 수 있는 영화임.. 이런게 진짜 명작영화다  "
"1235","관람객연휴에 다같이 보기 좋은 적절한 가족영화.  "
"1236","인생 최고의 영화를 만나서 행복합니다*^^*  "
"1237","관람객마음 찡한 가족드라마입니다.  "
"1238","감동적이고 일상의 일을 다뤄내는게 좋았어요~  "
"1239","시간이 가는게 너무 아쉬운 영화네요스토리가 계속 이어졌으면 하는 마음이 생기는 가슴이 따뜻해지는영화에요  "
"1240","이 영화를 평가하려드는 사람들을, 생각의 다름으로 이해하기 어려울 정도로 너무나 좋은 영화이다 출연진들을 어디서 이런 조합으로 모았는지 캐스팅이 멋지다.  슬프지만 신파가 아니고 미소가 나오지만 그보다 더 큰 울림과 감동이 있는 좋은 영화.  "
"1241","말이 필요없다 그냥보셈  "
"1242"," 가족, 친구, 용기, 사랑, 배려... 정말 정말 따뜻한 영화입니다. 이런 가족, 이런 선생님, 이런 친구들이 더 많아졌으면 좋겠습니다.  "
"1243","외국에 살아서 먼저 봤는데 진짜 인생 영화가 되었습니다!!! 꼭 보세요!  "
"1244","관람하고나니 아름다운 세상에 한걸음 더 가까워진 것 같아요.정말 가슴이 뜨거워진 훌륭한 영화입니다인생영화 등극이예요  "
"1245","말이 필요없는 영화 가족과 함께 보기 좋은 영화!!!!  "
"1246","평범한데 &#39;특별한&#39;영화! 새해에 보기 딱 좋은 영화였어요 ㅠㅠ 보는 내내 울면서 봄 넘나 감동..  "
"1247","가슴 뭉클한 올겨울 최고의 힐링 영화  "
"1248","오랜만에 감동적인 영화보네요 ㅎ  "
"1249","자신의 장애를 이겨내고 마지막에 꿋꿋이 이겨내는 모습을보고 눈물이 안나올수가 없었다  "
"1250","따뜻한 유머와 감동이 있는 영화.많은 사람들이.. 특히 아이들을 키우시는 부모님들 그리고 자라나는 아니들이 봤으면 좋겠어요.  "
"1251","정말 좋은 영화. 추천합니다  "
"1252","10점 주기위해 로그인...어제 2시간밖에 못자서 영화보다 잘까봐 걱정했는데 정말 집중해서 보게되는 좋은영화...한마디 더 하자면 이 영화 1점준 사람들은 평점테러 목적이라고 하지만 영화 전문가란 작자들 점수는 왜 저모양인지 이해불가...-_-:;  "
"1253","정말 따뜻한 영화입니다! 돈이 아깝지 않은.. 추천!  "
"1254","wonder???  wanter!!!  "
"1255","감동적이다....ㅠㅠ  "
"1256","편안하게 따뜻함을 느낄 수 있는 영화.너무 무겁고 조심스런 소재인데도 예쁘고 편하고, 오버하지 않고 있는 그대로 받아들일 수 있는 매력이 있음!  "
"1257","관람객멋진 영화입니다. 시간이 후딱 가버렸어요.  "
"1258","책으로 읽고 너무 감명깊게 읽어서 초등생 딸에게도 권해주며 비슷한 부분에서 울고 그랬는데 영화로 나왔다길래 아이들 데리고 갔습니다. 아직 책으로 접하지 못한 초등4학년 둘째딸 도 펑펑울고 저는 강력추천 합니다  "
"1259","오랜만에 재밌고 감동적인 영화를 봤네요.가족끼리 함께 보면 좋을것 같습니다. 특히 동생과 싸우는 아이들 함께보세요..  "
"1260","관람객책 체럼 재미있어요줄리안 얘기가 많이 생략돼서 아쉬운 면도 있지만 따뜻한 가족 얘기 추천합니다~~  "
"1261","리얼스틸 이후로 잔잔한 감동을 가장 많이 느낀 영화입니다.그 사람이 궁금하다면 그저 바라보면 된다.  "
"1262","관람객인생최고의 영화였어요!  "
"1263","관람객감동적이고 훌륭한영화라고 생각됩니다.  "
"1264","가슴 따뜻한 가족 영화 모두 착하다  "
"1265","너무 재미있고 아침 일찍 일어나서 본  보람이 있네요  "
"1266","세상의 편견으로부터 자유롭게 하려는  따뜻한 가족의 눈물겨운 사랑이야기  "
"1267","힐링되는 영화. 각자의 시선으로 풀어주었듯 가족 각자가 각자의 상황에 공감하며 따뜻한 재미와 감동을 느꼈던 영화. 개봉관이 얼마 없는지 젤작은 극장서 하던데...연초에 가족들이 같이 보면좋겠다. 개봉관 늘려주세요~  "
"1268","너무따뜻해요 재밌어요  "
"1269","띵작!!누구나 공감할 수 있는.. 삶을 성찰하게 되네요  "
"1270","보는 내내 행복하고 안타깝고 또 감사했다.제발 이런 영화가 오래걸려있었으면 ㅠ  "
"1271","포레스트 검프 같은 감동이  "
"1272","오랜만에가족과함께본참좋은영화  "
"1273","정말 훈훈하고 좋은 영화였어요~ 이런 감동적이고 따뜻한 영화가 더 많이 개봉되길 바랍니다^-^ 각자의 입장을 다 다뤄준면이 독특했어요. 명대사도 많았구요. 그런데 상영관 수가 너무 적어요. 좀 더 늘려줬음 좋겠어요ㅠ  "
"1274","관람객슬프고 감동적이 였다고 초등 5학년3학년이 이야기 하였답니다  "
"1275","너무 감동적이고 재밌습니다^^  "
"1276"," 상영관이  너무없네... ㅎㅎㅎ  "
"1277","어제봤는데 제가 작년에 본 영화중에 최고의 영화였습니다. 너무 따뜻했고 행복했어요!!!정말로 강추합니다!!!  "
"1278","이 영화 안보는 사람 없으면 좋겠다 정말 따뜻한 영화  "
"1279","배우들의 오랜 연기력이 녹아 있는 걸작입니다  "
"1280","영화비가 아깝지 않은 2017년 마지막 영화로 보기 좋은 따뜻한 영화입니다  "
"1281","나 보다가 한 다섯번 울었나봐그냥 쭉 빨려들어가서 폭풍 감동강추 무조건 보세요  "
"1282","관람객등장하는 인물들의 입장으로 공평하게 비추어주는 방법이 좋았다  "
"1283","관람객마음이 따뜻해지는 영화  "
"1284","영화 시작부터 끝까지 계속 주루루룩 눈물이 흘렀습니다. 인물 하나하나의 감정에 공감갈 수 있게 정말 잘 만든 영화네요. 최근 개봉 영화 중 단연 최고입니다.  "
"1285","정말 감동이네요. 최근에 본 최고의 휴먼드라마  "
"1286","나에게 2017 년 최고의 영화...  "
"1287","좋았어요... 신과함께보다 훨 재밌게보고 울었네요 힝  "
"1288","관람객연말 가족과 함께 잔잔한 감동을 얻을 수 있는 영화였어요!!  "
"1289","마음이 따뜻해지는 영화...  "
"1290","따뜻함, 뭉클함, 사랑이 있는 영화!  "
"1291","예고편 보자마자 꼭 보겠다고 하고오늘 보고 왔어요진짜 많은분들이 더 볼 수 있었으면 좋겠어요자극적이지 않아도 이렇게 감동과 위로를 주는진짜 따뜻한 영화 잘보고왔습니다  "
"1292","이런 영화가 흥해야 돼:)  "
"1293","정말 사랑스러운 영화다.  "
"1294","따뜻하고 너무 좋은영화..추천해요  "
"1295","다시 볼 영화모든 사람들이 다 봤으면 좋겠습니다~  "
"1296","연말, 크리스마스에 정말 어울리는 영화네요...영화도 감동적이지만, 자녀교육은 선진국에서 시켜야겠단 생각이 가장 많이 듭니다  "
"1297","연말연초 온 가족이 같이 볼만한  드라마를 찾는다면 추천.  "
"1298","관람객장애는 편견일뿐 그사람의 겉모습만 보고 평가하는건 그사람에게 상처주는 오만에 불구하다  "
"1299","감동있게봤습니다 아이들에게 ?특히 요즘 학폭이 문제시되는 아이들에게도 보여줄수 있는 좋은  영화라 생각합니다 전체가라서 아이들과 함께봤는데 강추합니다 한명한명 인물의 클로즈업도 좋았습니다  "
"1300","굳굳!! 흥행해서 집 앞 영화관에서 한번 더 보고싶어요. 관수 좀 늘려주세요.  "
"1301","눈물이  하염없이 났다   엄마역 연기  최고임  "
"1302","편견을 깨트리지 않고 조심히 녹여주는 영화!  "
"1303","관람객아이들과 보면 참좋은 영화입니다^^  "
"1304","모두 각자의 사연을 가지고 있다는 사실을모두 그 사연을 알아주기 바란다는 사실을  "
"1305","보고나면 정말 떠오르는 말이 많은데 그걸 140자안에 쓸 수가 없어요 마음이 따듯해지고 감동적이에요 많이 웃고 많이 울구요 상영관이 왤케 없는지 이해가 안되지만 많이들 보세요~!!  "
"1306","You are a WONDER  "
"1307","자극적이고 억지스러운 장면 없이 훈훈하고 따뜻하고 재미있는 영화! 덕분에 한해 마무리를 따뜻한 마음으로 합니다  "
"1308","너무 흐뭇하게 영화관 떠납니다^^  "
"1309","최고의 성장영화!!!!  "
"1310","많이 상영 했으면 좋겠어요.오랜만에 따뜻하고 많이 배운 좋은영화였습니다.  "
"1311","강추!!! 다들 꼭 봤으면  "
"1312","시간가는줄 모르게 봤습니다.  "
"1313","보는 내내 관객들이 한마음으로 울었던 것 같다.  "
"1314","영화보는내내 눈물이 잔잔히 흘렀다.각자의 우주속에서 힘든싸움을 하는 모든이에게 친절할 필요가 충분했다.용기를 내고 용기를 내고맘도,친구도,아빠도,누나도 모두 공감되고 포기할줄 모르는 마미의 맘이 감동적이었다.나도 저런 부모가 되고싶다.  "
"1315","이런거 처음 써봅니다. 이런걸 쓰게 할만큼 개인적으로 큰 울림이 있는 영화였던 것 같아요. 억지스러운 웃음이나 눈물을 유발하지 않고 자연스러운 스토리전개가 좋았습니다. 각자의 상황에 맞는 위로나 조언을 던져주는 영화인것 같아요.  "
"1316","정말 마음이 따뜻해지는 가족 영화였습니다. 강추합니다 ^^ 생각보다 눈물이 엄청 나지는 않았어요.  "
"1317","너무 따뜻한 연말영화! 강추  "
"1318","울다가 얼굴에 홍수났다  "
"1319","영화는 이런 영화를 봐야 한다!!!감덩적이고 교훈을 얻는 영화  "
"1320","너무너무 감동적인 영화였어요. 특히 외모에 대한 편견을 잘 나타낸 영화에요~정말 100점 만점에100점이거 적극 추천합니다.  "
"1321"," 옮음과 친절함 둘중에 선택한다면 친절함을 선택하라 우리의 시선이 바뀐다면 그들을 진정으로 대한다면 세상은 달라지지 않을까 생각한다  "
"1322","돈이 안아까운영화 ,, 가치를 매길수없는  "
"1323","관람객오랜만에 가슴따뜻한 영화를 본듯하네요 강추합니다  "
"1324","이 영화를 보면 삶이 매우 행복해질 것이다  "
"1325","감정을 잔잔하게 이쁘게 건드리는 영화  "
"1326","착하고 좋은 영화. 이상적이면 또 어떤지요. 맨날 반전에 맥거핀... 그중에 이런 영화도 좋지요. 올해 본 영화들 중 로건이나 건케르크못지않은 탑티어에 올려봅니다.  "
"1327","개봉한 날 퇴근하자마자 가서 봤어요. 보는 내내 기분 좋았어요! 애기들 너무 귀엽구 ㅠㅠㅠㅠ  "
"1328","이런 선생님들이 있는 학교라면 우리아이들 맘놓고 맡기고 싶습니다!  "
"1329","제가 이런건 처음 남기는데, 여러분 볼까 말까 고민이시라면그냥 봐주세요. 이 영화 정말 마음이 울컥하면서 행복해지는 영화에요.. 꼭 보세요!!!!  "
"1330","그 사람이 어떤 사람인지 알고싶으면 그저 바라보면 된다지켜봐주는 것이 가장 적극적인 관심의 표현이라는 것을 알게해주는 영화입니다  "
"1331","스트레스 잔뜩 받고 봤는데 힐링되는 기분..  "
"1332","화려하지 않지만 귀엽고 시선이 깊진 않지만 널찍하다. 뻔하긴 하지만 연말연시에는 이런 행복한 영화가 있어야지. 고마워  "
"1333","&#39;환대&#39;에 대해 말하는 영화라 무척 반가웠던! 우리와 함께 존재하는 사람들을 위해 우리의 시선을 바꾸자는 이야기를 이렇게 큰 영화로, 대배우들이 나와 이야기한다는 걸 보고 조금의 희망이 남아있다고 생각했다.  "
"1334","19日동땀꼭CGV오픈시사회교리방원더2013년12월제땅꼼과마주했었던어바웃타임만큼이나위대한사랑의마법을보았다어기이자벨네이트비아풀먼가족과저스틴미란다잭윌썸머등각자의시선에서힘든점을이겨내고서로노력하고사랑함으로학교란높은벽이어기가뛰노는친절한우주로변신함을보았다원더한영화  "
"1335","올해 최고의 영화라고 봅니다.  "
"1336","아이들이 편견을 가지지 않고 아름답고 건강하게 자라는 세상을 꿈꾸게 되었습니다  "
"1337","&#34;명작&#34; 살면서 여러번 보고싶은 그런 영화입니다.제작해주신 분들께 감사합니다.상처 받은 인간과 상처 주는 인간의 그 불편한 불협화음,그럼에도 불구하고 각각의 아픔을 극복해내고야 마는 인간 본연의 아름다움을 동시에 느낄수 있는 그런 영화라고 생각합니다.  "
"1338","너무 보고싶은데 안동엔 상영하는 곳이 없네요. 원더 상영 안하니 위대한 쇼맨이라도 봐야겠네요.  "
"1339","이 영화 못 사람 없게 해주세요  "
"1340","원더 이즈 &#34;원더&#34;!!!  "
"1341","이렇게 좋은 영화를 이렇게 상영을 안 하다니  "
"1342","기회가 된다면 아이와 또보고 싶네요. 정말 따뜻한영화 뭐이런 영화가 다있는지..행복한 눈물을 흘렸고 가족의 사랑이 이런것 이란걸 깨닳네요.  "
"1343","어제 초등 아이 둘과 같이 봤어요. 잔잔한 감동과 웃음,가족애...힐링되는 영화였네요.^^  "
"1344","무조건 봐야할 인생 영화입니다.  "
"1345","가족, 친구, 동료를 생각하게하는 영화. 정말 오랜만에 감명 깊게 봤습니다.  "
"1346","따뜻하고 배려있는 시선이 기분좋게 다가온다.  "
"1347","이건정말소장해야할영화1위!  "
"1348","너무너무너무 가슴 따듯한 이야기응 여러 시각으로 보여줌....강추  "
"1349","재미와 감동이 한가득~  "
"1350","울컥울컥을 몇번이나.. 어른보다도 아이들에게 많이 배워갑니다. 내가 어릴적 바르게 자란 아이였는지 아니었다면지금은 꽤 괜찮아 졌는지.. 반성하게 됩니다 이 영화를 본 모두가 따뜻한 20OOO을 맞이했으면좋겠어요  "
"1351","12월에 맞는 훈훈한 영화  "
"1352","스토리를 착실히 쌓아나가며 전혀 신파스럽지 않은 감동을 준다. 주인공 뿐 아니라 모든 인물들의 이야기가 어우러진다  "
"1353","기대안하고 봤는데 너무 감동 받으며 봤습니다  "
"1354","인생 영화. 꼭 보세요.  "
"1355","정말 감동적인 착한 영화! 어기와 가족, 친구들 같은 사람들만 있다면 세상 살 맛 나겠다!  "
"1356","이 추위를 날려버릴만큼 완벽하게 따스한 감동!  "
"1357","잘봤습니다.     아주굿이요  "
"1358","가슴 따뜻해 지는 영화였어요 정말 감동적인 영화입니다  "
"1359","진한 감동을 선사하는 원더..모든 캐릭터가 다 훌륭하다..후회하지 않은 선택이 될 영화다  "
"1360","어른들에게도 교훈을 주는 좋은영화입니다 너무 좋았어요.  "
"1361","감동!한번쯤 보며 스스로를 생각할 수 있는 영화  "
"1362","특별하고 아름다운 이야기의 감동적인 영화에요! 내 주변의 사랑하는 사람들에 대해 다시 한번 생각해보게 되네요! 좋은 영화 잘봤습니다!  "
"1363","감동적이였습니다.  "
"1364"," 시작부터 운것 같다 ^^하하 휴지 꼭 ..  "
"1365","재밌었어요! 너무 따뜻한영화  "
"1366","너무 감동적이에요^^  "
"1367","사회적 약자를 바라보는 따뜻한 시선. 결국은 사람과 관계에 관한 이야기. 가족과 주변인들의 시선까지 함께 다룬건 아주 좋았다. 과하지 않게 담담히 담아낸 웰메이드 드라마.  "
"1368","가벼운 마음으로 봤다가 기분좋게 나갑니다 :) 강추!  "
"1369","모든 사람들에게는 다 이유가 있음을. 누구도 처음부터 잘 못된 사람은 없으며 평범, 이라는 단어만큼 무의미한 것도 없음을 알려주는 영화. 좋은 친구가 되고 싶어졌다.  "
"1370","너무 힐링되는 뜻깊은 영화였어요 적극추천  "
"1371","마음에 큰 힘과 위로가 된 영화, 슬픈 눈물이 아닌 위로와 성장의 눈물을 흘린것 같다. 한 뼘더 성숙한 어른이 되어야지! 아이들을 위해서, 나를 위해서  "
"1372","아이와 함께 보러왔는데요 .  엄청 재밌어여 꼭 추천드리리고 싶어요 ㅎㅎ ~~^^  "
"1373","올해 최고로 감동적인 영화! 엄지척!!!  "
"1374","노잼일 줄 알았는데 감동적이었습니다  "
"1375","재밌어요 연말영화로 추천~  "
"1376","완전 좋았어요!! 감동이 함께하는 어기의 성장이야기!! 어기뿐만 아니라 어기 주위 사람들의 이야기도 같이 느낄 수 있어요! 1점 뺀건 책이 원작이라 아무래도 축약된게 아쉬워서..ㅎㅎ  "
"1377","재밌어요! 연말이 따듯해지는 영화입니다  "
"1378","영화가 끝날 때 함께 박수치고 싶었다~~ 가족 모두가 꼭 보았으면 좋을영화^^*  "
"1379","어기가 아닌 내 이야기..  "
"1380","시사회 방금 봤어요~ 감동적인 가족 영화에요~ 장애인에 대한 시선과 생각을 해볼 수 있는 영화구요.  "
"1381","꼭 보세용! 감동과 힐링이~  "
"1382","올해 최고의 영화!!!  "
"1383","감동적이에요 좋아용!  "
"1384","올해 최고의 영화 또 보고 싶어요  "
"1385","완전 따뜻한 영화!!!! 연말에 보기 딱좋아영 코믹하기도하고!!  "
"1386","남들과 다른 아이를 키운다는게 쉽지않은데 정말 감동이었습니다^^ 최고에 부모이고 너무 아름다운 가족사랑에 저절로 행복합니다**~~  최고  "
"1387","정말 감동적인 영화였고 많은 것을 느끼게 해주었다.  "
"1388","진짜 최고입니다! 애들이 너무 이뻐요  "
"1389","알고보면 평범한 아이인 어기. 어기를 다른 아이로 만드는건 어기의 얼굴이 아니라 사람들의 시선이었다. 어기 이야기 뿐만 아니라 조연들의 이야기도 함께 나오는 것도 좋았다. 생각보다 유쾌했고, 슬프기보단 기분이 좋아지는 영화.  "
"1390","따뜻한 영화 잘 봤습니다-!  "
"1391","인생을 돌아보게해주는 영화!  "
"1392","마음이 따뜻해지는 훈훈한 영화예요!!!아이들에게 많은걸 보고 배울수잇엇어요!!!  "
"1393","울고 웃고 울고. 좋았습니다.  "
"1394","재밌었어요!! 대박 마음을 전하는 영화네요  "
"1395","익숙하나 행복한 각자의 사정  "
"1396","다양한 시선 다양한 감동  "
"1397","연출이 너무 좋네요. 주인공 남자아이가 연기도  너무잘하고... 무엇보다 주인공 어기의 성장을 계속 보고싶네요~  영화 추천합니다!  "
"1398","대사 하나하나가 금귀옥엽입니다  "
"1399","ㅠㅠ한해를 마무리하고 내년을 준비하며 꼭 봐야하는 감동영화!  "
"1400","별점이 의미없는 영화입니다. 2017년 끝자락에 최고의 영화를 봤어요..!  "
"1401","최고의 힐링 영화입니다. 잔잔하면서도 재밌고 감동적이에요.등장인물들 모두의 스토리가 있어서 더욱 매력적입니다.  "
"1402","재미와 감동가득한 영화입니다  "
"1403","이런영화가 천만가야죠!! 최고ㅠㅠ  "
"1404","용기가 되어주는 영화힘이난다  "
"1405","행복을 주는 기적같은 영화  "
"1406","장애를 가진 사람들에게 용기와 희망을 갖게 해준 감동적인 영화였어요~^^ 많은 사람들에게 이 영화를 추천합니다~  "
"1407","눈가가 시큰시큰합니다. 감동적이네요.  "
"1408","감동적이어요 명언들이 와닿았다  "
"1409","괜찮네요 구성이 특이함  "
"1410","인생영화. 정말 좋았다  "
"1411","순수하고 사랑스러운 아이들이 넘치는 영화! 주인공을 사랑으로 품어주는 따뜻한 가족의 역할이 돋보였던 작품입니당 강추!  "
"1412","적절한 재미와 감동이 어우러진 영화  "
"1413","진심 올해 최고의 감동영화임.. 신과 함께은 지난주 봤는데 진심 돈.시간 아까움;;  "
"1414","ㅋㅋㅋ 시선을 바꾸면 더 따뜻한 세상 ㅋㅋㅋ 박평식이 할소리냐 ㅋㅋㅋ  "
"1415","감동적인 영화였습니다ㅠㅠ 추운 겨울, 따뜻한 이야기로 가슴을 울렸습니다  "
"1416","제이콥때문에 보러간영화^^ 세상모든 어니를 위해. 그리고 세상 단 하나뿐인 당신을 위해. 당신은 wonder 그 자체이기에 !  "
"1417","지금까지 본 영화중에 제일 감동적이고 슬프다ㅜㅜ 많은생각을 하게만드는 최고의영화ㅜㅜ  "
"1418","이야기를 풀어 나가는 과정이 단순하지 않아 좋았다.  "
"1419","기대없이 좋은영화를 만났습니다. 얼굴이 다르게생긴 어린아이가 주인공인줄 알았는데, 주변인 하나하나 사연이 다루어지는데 모두 공감할 수 있는 캐릭터입니다. 과하거나 진부하지않고 기분이 좋아지는 영화입니다.  "
"1420","보는 내내 감동적이어서 계속 뭉클뭉클햇네요영화 결말에 뿐만이 아니라 중간중간에도 미소가 그려지는 따뜻한 영화였어요  "
"1421","롯데, 메가박스는 왜 이 영화를 상영 안하죠?ㅠㅠㅠ  "
"1422","감동적이네요 중간중간 울뻔한..ㅎㅎ 따뜻한이야기 좋아요  "
"1423","어기 진짜 너무 귀엽다ㅎㅎ  "
"1424","올 연말의 보물같은 영화. 연출 스토리 연기 어느 하나 빠지는 것 없이 정말 훌륭한 영화였습니다ㅠㅠㅠ  "
"1425","평이했음. 걍 평범한 가족 영화 드라마 정도  "
"1426","관람객따뜻하고 친절한 영화.. 연말 가족과 보기 좋아요  "
"1427","기대감없이 봤다가 찡하게 나온 영화  "
"1428","추운날  따뜻한 커피한잔 같은 영화.아들과 비슷한 또래라 아들생각에 피식 웃음이나고.맘이 아팠고. 끝날때도 쉽게 자리에서 일어나지 못했다.연말에 만난 보석같은 영화.♡♡  "
"1429","제이콥 원래는 대개 이쁜앤데... 외모로 사람을 평가하지 마라는 뜻을 가지고 있는 것 같습니다 제 자신을 반성하게 하네요 외모로 사람을 평가하지 않겠습니다 정말 힐링되는 좋은 영화인 것 같습니다... 그리고 제이콥 사랑해♥ 누나가 룸도 봤당  "
"1430","올해 최고의 영화였습니다..! 눈물도 주루룩..  "
"1431","과장되지 않은 잔잔한 감동의 영화  "
"1432","네이버 평점을 너무 믿고봤는데 이건... 다른 영화에비하면 제스타일은 아니었어요  "
"1433","초라도 안보이면 2이렇게 소중한데~  "
"1434","이건 아냐.... 초반만 괜찮았고 진짜 마지막은 에휴  "
"1435","안녕하세요 감사해요 잘있어요 다시만나요  "
"1436","내용이 교훈적이고 애들 입장에서 잘만든건 알겠는데 그냥 애들 교욱용 영화다.그런 영화치곤 평점이 너무 높다.  "
"1437","평점조절/평점조절/평점조절  "
"1438","ㅡㅡ; 달리기는 하는거냐?  "
"1439","진정성과 흡입력있는 초중반에 비해 힘이 빠지는 후반부가 아쉽다.  "
"1440","관람객너무  기대를  해서인지  지극히 평범하고잔잔함?좀 지루하기까지함  "
"1441","생각을 바꾸게 해주는영화  "
"1442","&lt;룸&gt;의 제이콥과 영화 소재가 좋아서 기대했는데 실망이 컸다. 지나치게 감동위주로 흘러가는 스토리. 냉정과열정처럼 관점을 나누었지만 집중력이 흐려짐. 영어공부하는 분은 듣기 편할 것 같음.  "
"1443","그런대로 봃만한 가족영화.  "
"1444","관람객추천합니다^^아이와 정말 잘 봤어요  "
"1445","관람객힐링영화 입니다! 추천 꾸욱 누르고 갑니다  "
"1446","관람객사람마다 각자의 상황안에서 힘겹게 싸우며 살아가고 있다....  "
"1447","안 슬픈데 감동적일수도 있다  "
"1448","모든 부모들이 봐야 할 영화.특히 딸 하나 아들 하나 있는 부모들은 꼭 보시길!  "
"1449","플립처럼 개개인의 속내를 보여주는 스토리방식을 좋아해요. 영화도 굉장히 따뜻하면서 각박한 삶에 찌든 제 깊은 스트레스를 영화관 나오는 그 순간만큼은 주위 모든 것들이 다 좋아보이는 효과까지 있었어요. 이런류의 힐링영화 많이 만들어주세요 :) 잘봤어요!  "
"1450","보는 내내 행복했고 마음을 따뜻하게 해준 영화. 좋은 대사들도 정말 많았고 이런 영화가 많이 나왔으면 좋겠다. 어기와 친구들이 너무나 사랑스러웠다:)  "
"1451","너무감동적입니다내생에 젤 많은눈물을 흘리게 해준 영화♡  "
"1452","시간가는줄 몰랐던 영화. 주인공만 비춰주는것이 아니라 여러캐릭터들의 상황,생각도 표현해줘서 좋았어요.  "
"1453","별점 10점등록한거처음이에요 작년까지통틀어서 정말제일 만족스럽게본영화에요 연기는말할것도없고 스토리도정말좋고 마음이따뜻해집니다  소장하고싶은 영화에요 각캐릭터들의 사연  어느것하나 억지스러운 부분이없고 이해갑니다 스토리를풀어가는 방식이 너무좋았어요  "
"1454","책과 크게 다르지않은 유일한 영화인듯하네요.요즘 아이들에게 꼭 보여주고 싶은 영화입니다.정말 정말 강추입니다~~^^  "
"1455","보는 내내 미소를 지으며, 보는내내 마음이 따뜻해지는 영화다. 긍데 미란다는 겁나 이쁘당 ㅋ  "
"1456","기대이상으로 좋네 에피소드형식이라 지루함없이 전개된다 따뜻한영화.  "
"1457","보는 사람을 착해지게 만들고 착해지고 싶게 만드는 영화. 이렇게 띠뜻하고 착한 영화가 더 많이 만들어지면 좋겠습니다. 러브액추얼리 이후 최고!  "
"1458","관람객아이들과 방학을 맞이하여 관람한 첫 영화.애니가 아닌 일반 영화는 처음이라 이해할수 있을까 걱정됐지만. 아이들이 이해하기 쉽고 편안하고 감동적인 영화.추천합니다~!!!  "
"1459","관람객마음이 따뜻해지는 가족영화. 외모지상주의 사회로 치닫는 우리사회에 깊은 감동과 울림을 선사한다. 옳음과 친절함 둘 중 친절함을 선택하라~생활의 지침으로!!  "
"1460","진짜 이영화 안본 사람 없게 해주세요!! 너무 사랑스럽고 따뜻한 이야기ㅠㅠ 내리기 전에 3차 찍으러 갑니다!!  "
"1461","어기라는 모래알의 사랑  "
"1462","관람객영화가 이해하기 쉽게 구성되어 있고 내용도 좋아서 다른 사람들에게 추천하고 싶어요. 또, 살아가면서 진정한 친구를 가진다는 것은 굉장히 멋진 일이라는 걸 다시 한 번 생각하게 되었어요.  "
"1463","관람객감동적이고 연기들을 매우 잘한다  "
"1464","관람객애들이랑 사촌이랑 같이 재밌게 보고 왔어요  "
"1465","관람객마냥 슬플 줄 알았는데, 그보다는 마음의 위안이 되는 영화였습니다. 인물 하나하나의 입장이 잘 느껴지고, 대사가 참 예뻐서 더욱 좋았습니다.  "
"1466","관람객의미심장한 멘트들이 나오구요. 평범한 관계속에서 느끼는 미묘한 감정의 흐름들을 잘 다룬 것 같아요.  "
